2507,definitivamente,definitively,ela própria não saberia dizer definitivamente de que tinha saudade.,– She herself wouldn’t be able to definitively say what made her nostalgic.,[sound:definitivamente.ogg],
2508,calar,"to be or keep quiet, shut up",eles todos aceitavam e calavam a boca sobre os campos de concentração.,– They all complied and kept quiet about the concentration  camps.,[sound:calar.ogg],
2509,circulação,circulation,o coração é vital para a circulação do sangu.,– The heart is vital to the circulation of blood.,[sound:circulação.ogg],
2510,célula,cell,o objectivo é ajudar o cirurgião a identificar as células cancerosas.,– The objective is helping the surgeon identify the cancerous cells.,[sound:célula.ogg],
2511,providência,"providence, welfare",tudo foi ordenado pela Providência Divina.,– Everything was ordained by Divine Providence.,[sound:providência.ogg],
2512,sexto,sixth,eu tenho um sexto sentido que nunca falh.,– I have a sixth sense that never fails me.,[sound:sexto.ogg],
2513,transmissão,transmission,aumentaram o alcance da transmissão via rádio.,– They increased the range of the radio transmission.,[sound:transmissão.ogg],
2514,maravilhoso,"marvelous, wonderful",ela é uma pessoa maravilhosa.,– She is a marvelous person.,[sound:maravilhoso.ogg],
2515,presidencial,presidential,"prometendo um programa de reforma social, Kennedy venceu a eleição presidencial.","– Promising a program of social reform, Kennedy won the presidential election.",[sound:presidencial.ogg],
2516,legítimo,legitimate,"ele subiu ao trono com 13 anos de idade, sendo o legítimo herdeiro.","– He assumed the throne when he was 13 years old, being the legitimate heir.",[sound:legítimo.ogg],
2517,escolar,relating to school,"apesar da sua limitada instrução escolar, conseguiu entrar para a faculdade.","– Despite his limited formal education, he was able to enter college.",[sound:escolar.ogg],
2518,colónia,colony,as colónias britânicas são administradas por um governador nomeado pela coroa.,– The British colonies are administered by a governor appointed by the crown.,[sound:colónia.ogg],pt-pt
2519,colônia,colony,as colônias britânicas são administradas por um governador nomeado pela coroa.,– The British colonies are administered by a governor appointed by the crown.,[sound:colônia.ogg],pt-br
2520,melhoria,"improvement, benefit",um dos objetivos é a melhoria das condições de vida da população.,– One of the objectives is the improvement of living conditions for the population.,[sound:melhoria.ogg],
2521,eficaz,effective,os quebra-mares são eficazes na protecção de praias.,– Breakwaters are effective in protecting beaches.,[sound:eficaz.ogg],
2522,bilhão,billion [BP],existem mais de um bilhão de galáxias observáveis.,– There are more than a billion observable galaxies.,[sound:bilhão.ogg],
2523,sabor,"taste, flavor","é considerado um peixe de excelente sabor, sendo utilizado em culinária.",– The fish has an excellent taste; it is used for cooking.,[sound:sabor.ogg],
2524,movimentar,to move,ela ficou quase paralisada mas pode movimentar bem a articulação do ombro.,– She became nearly paralyzed but she can move her shoulder joint well.,[sound:movimentar.ogg],
2525,cego,blind,o pior cego é aquele que não quer ver.,– The worst blind man is he who doesn’t want to see.,[sound:cego.ogg],
2526,reportagem,news report,"ele realizou reportagens, documentários e filmes de ficção.","– He produced news reports, documentaries, and fictional films.",[sound:reportagem.ogg],
2527,batata,potato,eu bem podia comer um bife com ovos e batatas fritas.,– I could sure eat a steak with eggs and fried potatoes.,[sound:batata.ogg],
2528,primavera,Spring,"nas regiões montanhosas na primavera, florescem pequenas flores rosadas.","– In mountainous regions in the spring, small pink flowers bloom.",[sound:primavera.ogg],
2529,índice,"index, rate",a Nicarágua ocupa o 121º lugar do índice de desenvolvimento humano.,– Nicaragua is ranked 121st on the index of human development.,[sound:índice.ogg],
2530,revelação,"revelation, development","na crença cristã, Jesus Cristo constitui a suprema revelação divina.","– In Christian belief, Jesus Christ constitutes the supreme divine revelation.",[sound:revelação.ogg],
2531,amante,"lover, mistress","os seus amantes, na grande maioria, sentiam por ela pura paixão.","– Her lovers, for the most part, feel sheer passion for her.",[sound:amante.ogg],
2532,pátria,"homeland, native country",este documento promete aos judeus uma pátria na Palestina.,– This document promises the Jews a homeland in Palestine.,[sound:pátria.ogg],
2533,tabela,"table, chart","considere os dados ilustrados na Tabela 2, que mostra as relações.","– Consider the data presented in Table 2, which shows the relationships.",[sound:tabela.ogg],
2534,demissão,"dismissal, resignation",o governador exigiu a demissão em troca de seu depoimento.,– The governor demanded his dismissal in exchange for his testimony.,[sound:demissão.ogg],
2535,rebelde,"rebel, rebellious",a situação militar era vantajosa para os rebeldes.,– The military situation was advantageous to the rebels.,[sound:rebelde.ogg],
2536,gráfico,"graph, graphic","neste gráfico, a curva representa as notas obtidas por cada par.","– On this graph, the curve represents the grades obtained by each pair.",[sound:gráfico.ogg],
2537,aeroporto,airport,"entramos no aeroporto, às pressas; só tínhamos meia hora para fazer a conexão.",– We went into the airport in a hurry; we only had half an hour to make the connection.,[sound:aeroporto.ogg],
2538,franco,"honest, frank",eu estava a ser franco e a dizer-lhe a verdad.,– I was being honest and telling him the truth.,[sound:franco.ogg],
2539,improvisar,to improvise,"não sou bom orador, não sei improvisar.",– I’m not a good public speaker. I don’t know how to improvise.,[sound:improvisar.ogg],
2540,excluir,to exclude,é possível excluir o Estado de qualquer ação na área da Previdência Social?,– Is it possible to exclude the government from any action in the area of Social Security?,[sound:excluir.ogg],
2541,manual,manual,salientou a importância do trabalho manua.,– He highlighted the importance of manual labor.,[sound:manual.ogg],
2542,prestação,installment,os débitos foram parcelados em 84 prestações mensais.,– The payments were divided into 84 monthly installments.,[sound:prestação.ogg],
2543,aproximação,"act of getting closer, approximation",ele teve um gesto de aproximação dela.,– He acted in a way that suggested he wanted to get closer to her.,[sound:aproximação.ogg],
2544,ombro,shoulder,"seu gesto constante, que me irritava, era de encolher os ombros.",– His constant gesture of shrugging his shoulders irritated me.,[sound:ombro.ogg],
2545,aguentar,"to bear, withstand, stand","eu não aguento mais, meu nariz escorre o dia inteiro.","– I cannot bear it anymore, my nose runs all day.",[sound:aguentar.ogg],
2546,provável,probable,é provável que ele recuse.,– It is probable that he will refuse.,[sound:provável.ogg],
2547,químico,"chemical, chemist","o ferro é um elemento químico metálico, duro, e maleável.","– Iron is a chemical element that is metallic, hard, and maleable.",[sound:químico.ogg],
2548,terror,terror,"são imagens de terror, de crueldade absolut.","– These are images of terror, of absolute cruelty.",[sound:terror.ogg],
2549,fumo,smoke,o fumo do cigarro contém pelo menos quatro mil substâncias carcinogénicas.,– Cigarette smoke contains at least 4000 carcinogenic substances.,[sound:fumo.ogg],
2550,efetuar,"to put into action, take place, perform",Napoleão planejou efectuar um ataque frontal.,– Napoleon planned to put into action a frontal attack.,[sound:efetuar.ogg],
2551,cansado,tired,"ele está cansado, não tem mais força.",–He is tired; he has no more strength.,[sound:cansado.ogg],
2552,traçar,"to set (goals), plan, trace",as metas que você traçou estão a ser cumpridas.,– The goals that you set are being fulfilled.,[sound:traçar.ogg],
2553,assalto,assault,em 1923 ele foi condenado por assalto à mão armada.,"– In 1923, he was found guilty of assault with a deadly weapon.",[sound:assalto.ogg],
2554,feijão,bean,ele chegou em casa e comeu o feijão e arroz com farinha.,– He got home and ate rice and beans with manioc flour.,[sound:feijão.ogg],
2555,abalar,"to shake, rock back and forth",a crise não abalou a economia do territóri.,– The crisis did not shake the territory’s economy.,[sound:abalar.ogg],
2556,monetário,monetary,o país usa o Euro como unidade monetária oficial.,– The country uses the Euro as its official monetary unit.,[sound:monetário.ogg],
2557,prático,practical,foi uma das principais questões do seu trabalho prático e teórico.,– This was one of the main issues regarding both his practical and his theoretical work.,[sound:prático.ogg],
2558,agradável,"pleasant, pleasing",foi uma conversa muito agradável.,– It was a very pleasant conversation.,[sound:agradável.ogg],
2559,estágio,"stage, internship",o primeiro estágio seria a entrada da nave em órbita terrestre.,– The first stage would be the space shuttle’s entry into the Earth’s orbit.,[sound:estágio.ogg],
2560,celular,cellular (phone),a parede celular existe em plantas e bactéria.,– Cellular walls exist in plants and bacteria.,[sound:celular.ogg],
2561,retorno,return,o Renascimento pretende um retorno à Antiguidade.,– The Renaissance sought a return to antiquity.,[sound:retorno.ogg],
2562,favorecer,to favor,a situação do mercado da arte favoreceu a comercialização de obras de arte.,– The situation in the art market favored the commercialization of works of art.,[sound:favorecer.ogg],
2563,divino,divine,"os atributos divinos são caridade, sabedoria e grandeza.","– The divine attributes are charity, wisdom, and greatness.",[sound:divino.ogg],
2564,falecer,"to pass away, die","ele faleceu em janeiro de 2003, vítima de doença prolongada.","– He passed away in January of 2003, a victim of prolonged illness.",[sound:falecer.ogg],
2565,guiar,"to guide, lead",as estrelas só existem para nos guiar.,–Stars only exist to guide us.,[sound:guiar.ogg],
2566,sobrar,"to remain, be left",poucos recursos lhe sobraram depois de liquidar os negócios do finado.,– Few resources remained after settling the businesses of the deceased.,[sound:sobrar.ogg],
2567,major,major (military rank),ele foi nomeado major do Exército holandê.,– He was appointed a major in the Dutch army.,[sound:major.ogg],
2568,oração,"prayer, clause (grammar)",temos fé no poder da oração.,– We have faith in the power of prayer.,[sound:oração.ogg],
2569,alegar,to allege,a defesa vai alegar que não existem provas suficientes para a condenação.,– The defense will allege that there isn’t sufficient proof to condemn him.,[sound:alegar.ogg],
2570,taça,glass (e.g. for wine),o criado se aproximou da taça de vinho e sorveu três largos goles.,– The servant approached the glass of wine and took three large gulps.,[sound:taça.ogg],
2571,motorista,driver,o motorista ofereceu carona ao militar.,– The driver offered a ride to the serviceman.,[sound:motorista.ogg],
2572,restrição,restriction,a reserva natural não impõe uma restrição total à intervenção humana.,– The natural reserve doesn’t impose a complete restriction on human use.,[sound:restrição.ogg],
2573,árabe,"Arab, Arabic","o incidente ocorreu próximo do Túmulo dos Patriarcas, sagrado para árabes e judeus.","– The incident occurred near the Tomb of the Patriarchs, sacred to both Arabs and Jews.",[sound:árabe.ogg],
2574,modificação,"change, modification",você foi fiel ao texto ou fez muitas modificações?,– Were you faithful to the text or did you make a lot of changes?,[sound:modificação.ogg],
2575,porquê,"why, for what reason [EP]",a oposição recuou e enviou uma carta a explicar porquê.,– The opposition backed off and sent a letter explaining why.,[sound:porquê.ogg],
2576,inevitável,"inevitable, unavoidable","sua ação é lenta, porém inevitável como a morte.","– Its action is, however, slow; it is as inevitable as death.",[sound:inevitável.ogg],
2577,orgulho,pride,"pus-me a resmungar, pois sentia ferido o meu orgulho.","– I started muttering, for my pride was hurt.",[sound:orgulho.ogg],
2578,financiar,"to fund, finance","nos últimos anos, ele tem financiado vários projectos que beneficiam as populações rurais.","– In recent years, he has funded several projects that benefit rural populations.",[sound:financiar.ogg],
2579,adesão,"admission, enlistment",a adesão de Portugal à UE ocorreu em 198.,– The admission of Portugal to the EU occurred in 1986.,[sound:adesão.ogg],
2580,esquerdo,left (direction),"ele continuou a tocar com a mão esquerda, enquanto bebia com a direita.","– He continued to play using his left hand, while he drank with his right.",[sound:esquerdo.ogg],
2581,arriscar,to risk,Marta determinou de imediato arriscar sua vida em busca da irmã.,– Marta decided right away the she would risk her life looking for her sister.,[sound:arriscar.ogg],
2582,reduzido,"reduced, small","devido ao seu tamanho reduzido, os meteoritos não podem ser observados individualmente.","– Due to their small size, meteorites cannot be observed individually.",[sound:reduzido.ogg],
2583,evidentemente,evidently,"evidentemente, amizade é importante, mas não é tudo.","– Evidently, friendship is important, but it isn’t everything.",[sound:evidentemente.ogg],
2584,audiência,"hearing, audience",a audiência está marcada para o dia 22.,–The hearing is scheduled for the 22nd.,[sound:audiência.ogg],
2585,editora,publishing house,existem editoras interessadas em disponibilizar livros pela Internet.,– There are publishing houses interested in making books available on the Internet.,[sound:editora.ogg],
2586,cooperação,cooperation,a cooperação entre os dois países deve-se a um acordo muito antigo.,– The cooperation between the two countries dates back to a very old alliance,[sound:cooperação.ogg],
2587,lar,home,"abandonei tudo, lar, marido.","– I abandoned everything, my home, my husband.",[sound:lar.ogg],
2588,partilhar,"to share, divide among","partilhamos todos 99,9% do mesmo material genético.",– We all share 99.9% of the same genetic material.,[sound:partilhar.ogg],
2589,enterrar,to bury,é preciso enterrar os mortos e começar outra vez com os vivos.,– It is necessary to bury the dead and begin once again with the living.,[sound:enterrar.ogg],
2590,guerreiro,warrior,o samurai era um guerreiro.,– The samurai was a warrior.,[sound:guerreiro.ogg],
2591,inspiração,inspiration,o romance moderno tomou o seu nome e inspiração da novela italiana.,– The modern novel took its name and inspiration from the Italian novella.,[sound:inspiração.ogg],
2592,filósofo,philosopher,o filósofo defendeu que a razão era a escrava das paixões.,– The philosopher defended the idea that reason was a slave to passion.,[sound:filósofo.ogg],
2593,forçado,"obligated, forced",Constantino viu-se forçado a convocar um concílio em Niceia.,– C. was obligated to call together a council in Nicea.,[sound:forçado.ogg],
2594,resíduo,"remains, residue, residual",o resíduo fibroso da cana-de-açúcar é chamado bagaço.,– The fibrous residue of sugar cane is called “bagaço” in Portuguese.,[sound:resíduo.ogg],
2595,temporada,"season, period","durante esta temporada, ela apresentou projectos considerados ambiciosos.","– During this season, she worked on some projects that can be considered ambitious.",[sound:temporada.ogg],
2596,expulsar,to expel,as autoridades expulsaram numerosos imigrantes.,– The authorities expelled numerous  immigrants.,[sound:expulsar.ogg],
2597,empurrar,to push,"abre a porta, empurra-a para dentro.","–Open the door, push it forward.",[sound:empurrar.ogg],
2598,mergulhar,"to submerge, dive",a cura das carnes consiste em mergulhá-las numa solução salina.,– Curing meat consists of submerging them in a saline solution.,[sound:mergulhar.ogg],
2599,sono,sleep,em grandes doses os sedativos induzem ao sono.,"– In large doses, sedatives induce sleep.",[sound:sono.ogg],
2600,ópera,opera,"concertos, balés e óperas irão rechear as noites da cidade.","– Concerts, ballets and operas will fill the city’s nights.",[sound:ópera.ogg],
2601,entrega,delivery,negociaram a entrega de ouro futura.,– They negotiated the future delivery of the gold.,[sound:entrega.ogg],
2602,apelo,appeal,"na Declaração era feito um apelo à paz, à reconciliação.","– In the Declaration, an appeal for peace and reconciliation was made.",[sound:apelo.ogg],
2603,magistrado,magistrate,o político iniciou a carreira de magistrado em 1803.,– The politician began his career as a magistrate in 1803.,[sound:magistrado.ogg],
2604,bota,boot,as classes pobres preferem as botas aos sapatos.,– The poor classes prefer boots to shoes.,[sound:bota.ogg],
2605,aparência,appearance,ele tinha uma aparência bondosa.,– He had a kind appearance.,[sound:aparência.ogg],
2606,suporte,support,"a implosão envolve a remoção dos suportes verticais, das colunas.","– Implosion involves the removal of the vertical supports, of the columns.",[sound:suporte.ogg],
2607,transferir,to transfer,o calor é transferido por condução.,–Heat is transferred through conduction.,[sound:transferir.ogg],
2608,republicano,republican,ele trocou o Partido Democrata pelo Republicano em 1982.,– He switched from the Democratic to the Republican Party in 1982.,[sound:republicano.ogg],
2609,cavaleiro,"rider, horseman, knight","em um conjunto, é igualmente importante o cavaleiro e o cavalo.","– As a team, the rider and the horse are equally important.",[sound:cavaleiro.ogg],
2610,quebra,"decrease, break, fracture","era uma demora grande, uma queda considerável de rendimento.",– Things really slowed down; there was a considerable decrease in revenue.,[sound:quebra.ogg],
2611,atendimento,"care, service",também se prestava atendimento aos pobres e aos doentes.,– They also rendered care to the poor and the sick.,[sound:atendimento.ogg],
2612,parcela,"portion, parcel, segment",o Brasil precisa saldar parcelas de sua dívida externa.,– Brazil needs to pay off portions of its foreign debt.,[sound:parcela.ogg],
2613,constatar,"to notice, realize",o laboratório de York constatou que as alergias à soja aumentaram 50%.,– The York Laboratory became aware that allergies to soy increased 50%.,[sound:constatar.ogg],
2614,gelo,ice,"o ponto de fusão do gelo é 0°C, sob condições-padrão de pressão.",– The freezing point of ice is 0° Celsius under standard conditions.,[sound:gelo.ogg],
2615,orelha,ear,ele puxou o chapéu até às orelhas e entrou na estrada de terra.,– He pulled his hat down over his ears and set out on the dirt road.,[sound:orelha.ogg],
2616,rígido,"rigid, strict",é rígido ou é flexível?,– Is it rigid or flexible?,[sound:rígido.ogg],
2617,dupla,"pair, set of two","eles vão produzir, em dupla, os dois trabalhos.",– They are going to produce the two works as a pair.,[sound:dupla.ogg],
2618,marítimo,maritime,"o mar é caminho para qualquer lugar, as rotas marítimas são ilimitadas.","– The sea is a path to anywhere, the maritime routes are limitless.",[sound:marítimo.ogg],
2619,digital,digital,os computadores modernos são digitais porque utilizam dígitos binários.,– Modern computers are digital because they use binary digits.,[sound:digital.ogg],
2620,inflação,inflation,"no final da década, o Peru assistiu a uma subida da inflação.","– At the end of the decade, Peru witnessed a rise in inflation.",[sound:inflação.ogg],
2621,aconselhar,to counsel,ela desejava aconselhar a moça a abandonar a idéia.,– She wanted to counsel the young woman to abandon the idea.,[sound:aconselhar.ogg],
2622,limpeza,"cleaning, cleanliness",o estudante fez um bom trabalho de limpeza ao dormitório.,– The student did a good job of cleaning the dormitory.,[sound:limpeza.ogg],
2623,dependência,dependency,o uso habitual da maioria destas drogas provoca dependência psicológica.,– The habitual use of most of these drugs causes psychological dependency.,[sound:dependência.ogg],
2624,ética,ethics,"em termos de ética, o país está totalmente em frangalhos.","– In terms of ethics, the country is totally in pieces.",[sound:ética.ogg],
2625,grandeza,"greatness, amplitude",as pirâmides são monumentos que documentam a grandeza dacivilização egípcia antiga.,– The pyramids are monuments that witness to the greatness of the ancient Egyptian civilization.,[sound:grandeza.ogg],
2626,intensidade,intensity,o número de electrões emitidos depende da intensidade da radiação.,– The number of electrons emitted depends on the intensity of the radiation.,[sound:intensidade.ogg],
2627,descansar,to rest,ele não descansará enquanto não tiver as cabeças dos assassinos.,– He won’t rest  as long as he doesn’t have the murderers’ heads.,[sound:descansar.ogg],
2628,incidente,incident,o incidente não foi o único problem.,– The incident was not the only problem.,[sound:incidente.ogg],
2629,solar,"solar, sole, manor house",a energia solar também é fundamental para o processo de fotossíntese.,– Solar energy is also fundamental to the process of photosynthesis.,[sound:solar.ogg],
2630,trem,train [BP],o tipo mais moderno de locomotiva é o vulgarmente chamado trem.,– The most modern type of locomotive is commonly called a train.,[sound:trem.ogg],
2631,renovar,to renew,o técnico foi convidado a renovar o contracto por mais uma época.,– The technician was invited to renew the contract for another term.,[sound:renovar.ogg],
2632,assassinato,"murder, assassination",todos os assassinatos foram cometidos com tiros de um revólver calibre 32.,– All the murders were committed with shots from a 32 caliber pistol.,[sound:assassinato.ogg],
2633,colonial,colonial,destacam-se os monumentos da época colonial.,– The monuments of the colonial period stand out.,[sound:colonial.ogg],
2634,estrutural,structural,existem vilas com mais condições estruturais do que os centros populacionai.,– There are small towns with better structural conditions than the urban centers.,[sound:estrutural.ogg],
2635,separação,separation,"a partir daí, definiu-se claramente a separação entre os dois esportes.","– From then on, the separation between the two sports was clearly established.",[sound:separação.ogg],
2636,incomodar,"to inconvenience, bother",não quero incomodar.,– I don’t want to inconvenience you.,[sound:incomodar.ogg],
2637,decreto,decree,o texto é um decreto promulgado por um concílio de sacerdotes.,– The text is a decree sent forth by a council of priests.,[sound:decreto.ogg],
2638,planeamento,"planning, scheduling [EP]",a equipe trabalhou no planeamento e concretização do plano [EP].,– The team worked on the planning and realization of the plan.,[sound:planeamento.ogg],
2639,tonelada,ton,doamos mais de 200 toneladas de alimento.,– We donated more than 200 tons of food.,[sound:tonelada.ogg],
2640,essência,essence,estas três partes constituem a essência da pintura.,– These three aspects constitute the essence of the painting.,[sound:essência.ogg],
2641,holandês,Dutch,o governo holandês chegou mesmo a recomendar a descriminalização da eutanásia.,– The Dutch government went as far as recommending the decriminalization of euthanasia.,[sound:holandês.ogg],
2642,lição,lesson,nunca me esqueço de uma lição que aprendi quando eu era menino.,– I’ve never forgotten a lesson I learned when I was a boy.,[sound:lição.ogg],
2643,relacionar,"to equate, relate",a sociedade relaciona a violência com a pobreza.,– Society equates violence with poverty.,[sound:relacionar.ogg],
2644,infinito,"infinite, infinity",o universo é infinito em extensão e está preenchido por estrelas.,– The universe is infinite in expanse and is filled with stars.,[sound:infinito.ogg],
2645,mosteiro,monastery,temos as imagens no mosteiro de S. Francisco.,– We have the paintings in the monastery of St. Francisco.,[sound:mosteiro.ogg],
2646,voluntário,"voluntary, volunteer",essa escolha foi voluntária.,– That choice was voluntary.,[sound:voluntário.ogg],
2647,ângulo,angle,"a luz formou, com o vidro, um ângulo de 60°.",– The light formed an angle of 60° with the glass.,[sound:ângulo.ogg],
2648,intensivo,intensive,a mãe quis sujeitar-se a um tratamento intensivo.,– The mother wanted to submit to an intensive treatment.,[sound:intensivo.ogg],
2649,gritar,"to yell, shout",ela gritou bem alto com voz cristalina.,– She yelled very loudly with a piercing voice.,[sound:gritar.ogg],
2650,auxílio,"help, aid, service",muitas vezes ele tem o auxílio de um tutor com quem aprende matemática.,– Often he has the help of a tutor with whom he learns maths.,[sound:auxílio.ogg],
2651,debater,"to debate, discuss",debatiam a questão da legitimidade da autoridade do rei.,– They debated the question of the legitimacy of the authority of the king.,[sound:debater.ogg],
2652,ribeira,"stream, riverbank",são retalhadas estas campinas de ribeiras de água.,– These fields are criss-crossed by streams of water.,[sound:ribeira.ogg],
2653,sobrinho,nephew,o livro expressa uma bela amizade entre o sobrinho e o tio.,– The book describes a beautiful relationship between the nephew and his uncle.,[sound:sobrinho.ogg],
2654,gigante,giant,as montanhas pareciam gigantes adormecidos.,– Mountains looked like sleeping giants.,[sound:gigante.ogg],
2655,esporte,sport [BP],"é importante praticar algum esporte, como capoeira ou judô.","– It is important to play some sort of sport, like capoeira or judo.",[sound:esporte.ogg],
2656,gravidade,"severity, gravity",a imunização diminui a incidência e a gravidade da tosse.,– Immunization decreases the frequency and severity of the cough.,[sound:gravidade.ogg],
2657,laranja,orange,"entre uma garfada e outra, davam-lhe a chupar um gomo de laranja.","– Between bites, they gave him an orange slice to suck on.",[sound:laranja.ogg],
2658,saudade,"longing, nostalgia",tenho saudades de Londres.,– I miss London.,[sound:saudade.ogg],
2659,monumento,monument,os monumentos mais antigos de Corinto incluem o arruinado templo de Apolo.,– The oldest monuments of Corinth include the ruined temple of Apollo.,[sound:monumento.ogg],
2660,senso,sense,ninguém que tivesse bom senso faria aqui uma provocação.,– Nobody with any common sense would provoke an incident here.,[sound:senso.ogg],
2661,lindo,beautiful,não há nada mais lindo no mundo do que a poesia.,– There is nothing more beautiful in the world than poetry.,[sound:lindo.ogg],
2662,apartamento,apartment,"era um apartamento do tamanho do meu, eu não conseguia imaginar como eles cabiam.","– It was an apartment the same size as mine, so I couldn’t imagine how they could fit in it.",[sound:apartamento.ogg],
2663,incorporar,to incorporate,"as coisas boas que vemos em outros países, podemos incorporar nos nossos.",– The good things that we see in other countries we can incorporate in ours.,[sound:incorporar.ogg],
2664,diabo,devil,"para os cristãos, o Diabo é o representante das forças do mal.","– To Christians, the Devil represents the forces of evil.",[sound:diabo.ogg],
2665,luxo,luxury,o arquitecto não era dado a luxos já que de origem humilde tinha vindo.,– The architect wasn’t given to luxury since he came from humble beginnings.,[sound:luxo.ogg],
2666,indígena,indigenous (person),"dos 900 povos indígenas no Brasi, hoje restam apenas 200 tribos.","– Of the 900 indigenous peoples of Brazil, today only 200 tribes remain.",[sound:indígena.ogg],
2667,distinção,distinction,os gregos faziam frequentemente a distinção entre o amor erótico e o amor altruístico.,– The Greeks frequently made a distinction between erotic and altruistic love.,[sound:distinção.ogg],
2668,somar,"to add up, sum up",era necessário somar o tempo de dois atleta.,– It was necessary to add up the two athletes’ time.,[sound:somar.ogg],
2669,visual,visual,suas primeiras manifestações nas artes visuais foi como desenhista.,– His first experiences in the visual arts were as an animator.,[sound:visual.ogg],
2670,produtivo,productive,a colonização permitiu tornar produtivas as extensas terras descobertas.,– Colonization allowed the vast discovered lands to become productive.,[sound:produtivo.ogg],
2671,duzentos,two hundred,o preço era seis contos e duzentos escudos.,– The price was six contos and two hundred escudos.,[sound:duzentos.ogg],
2672,comédia,comedy,é uma comédia engraçada e ao mesmo tempo muito amarga.,"– It’s a funny comedy and, at the same time, very bitter.",[sound:comédia.ogg],
2673,inédito,unpublished,editou ele mesmo um fanzine em que distribuía 11 contos inéditos.,–He himself edited a fanzine in which  he distributed eleven unpublished short stories.,[sound:inédito.ogg],
2674,sertão,arid and remote interior region,ele procurou ouro no sertão do Parnaíba e o encontrou no sítio do Voturuna.,"– Hesearched for gold in the arid, remote, interior region of Parnaíba and found it at the Voturuna Ranch.",[sound:sertão.ogg],
2675,fluxo,"flux, flow","o fluxo de imigrantes foi, de facto, uma surpresa para os habitantes da região.",– The flow of immigrants was really a great surprise to the people of the region.,[sound:fluxo.ogg],
2676,traseiro,"rear, bottom",o motorista abriu a porta traseira do ônibus.,– The driver opened the rear door of the bus.,[sound:traseiro.ogg],
2677,véspera,"eve, night before",falei com a Maria na véspera de ela ter morrido.,– I spoke to Maria the night before she died.,[sound:véspera.ogg],
2678,prefeitura,municipal government [BP],os cidadãos poderão saber onde a sua prefeitura gasta o imposto que recolhe.,– The citizens will be able to know where the municipal government spends the taxes it collects.,[sound:prefeitura.ogg],
2679,planalto,plateau,este território é formado por um planalto suavemente inclinado.,– This territory is formed by a slightly inclined plateau.,[sound:planalto.ogg],
2680,anel,ring,ela levava no dedo um anel de brilhantes que ele recentemente lhe dera.,– She had on her finger a diamond ring that he had recently given her.,[sound:anel.ogg],
2681,inferno,"hell, inferno","na sua definição, o inferno é o lugar onde mora o demônio.","– According to their definition, hell is the place where the devil lives.",[sound:inferno.ogg],
2682,herdeiro,heir,"a criança, mesmo antes de nascer, foi reconhecida como herdeira do trono.","– The child, even before being born, was accepted as the heir to the throne.",[sound:herdeiro.ogg],
2683,ferramenta,tool,estas ferramentas facilitam a análise e manutenção dos sistemas.,– These tools help in the analysis and maintenance of the systems.,[sound:ferramenta.ogg],
2684,aquisição,acquisition,investiu 800 milhões de dólares na aquisição de novos equipamentos.,– He invested 800 million dollars in the acquisition of new equipment.,[sound:aquisição.ogg],
2685,anúncio,announcement,o anúncio foi feito ontem à tarde pelo capitão dos bombeiros voluntários.,– The announcement was made yesterday afternoon by the captain of the volunteer firefighters.,[sound:anúncio.ogg],
2686,fantasia,fantasy,"não chega a ser uma hipótese, apenas uma fantasia.","– It’s not even a hypothesis, it’s only a fantasy.",[sound:fantasia.ogg],
2687,localizado,located,a maior parte da Gália estava localizada onde hoje fica a França.,– The greaterpart of Gaul was located where France is today.,[sound:localizado.ogg],
2688,namorado,"boyfriend, girlfriend","ela jura não serem namorados, apenas amigos.","– She swears they are not boyfriend and girlfriend, only friends.",[sound:namorado.ogg],
2689,grito,"shout, scream, yell","com gritos ensurdecedores, o herói fez com que o animal abandonasse seu covil.","– With deafening shouts, the hero forced the animal out of its den.",[sound:grito.ogg],
2690,queixar,to complain,o político queixou-se da falta de apoio do Parlamento.,– The politician complained about the lack of support from the Parliament.,[sound:queixar.ogg],
2691,fundador,"founder, founding",este fisiologista francês é considerado o fundador da medicina experimental.,– This French physiologist is considered the founder of experimental medicine.,[sound:fundador.ogg],
2692,firmar,"to sign, settle, fix",o Brasil também firmará um acordo de integração energética com a Argentina.,– Brazil will also sign an energy integration agreement with Argentina.,[sound:firmar.ogg],
2693,precioso,precious,as pedras preciosas eram lapidadas para serem utilizadas na forma de jóias.,– The precious stones were cut to be used as jewelry.,[sound:precioso.ogg],
2694,briga,"fight, quarrel [BP]","no final da briga, o marido morreu a pauladas.","– At the end of thefight, her husband died from blows with a stick.",[sound:briga.ogg],
2695,inquérito,"survey, inquiry",a forma como a pergunta aparece no inquérito pode influenciar o entrevistado.,– The way a question appears on a survey can influence the person taking it.,[sound:inquérito.ogg],
2696,horta,vegetable garden,ele lhe fornece verduras e legumes da horta que cultiva no quintal.,– He provides her with all kinds of vegetables from the garden that he has in his backyard.,[sound:horta.ogg],
2697,multiplicar,to multiply,o gado vive e multiplica-se à gandaia.,– Cattle live and multiply in the open range.,[sound:multiplicar.ogg],
2698,inseto,insect,esse terrível insecto traz as asas envenenadas.,– This terrible insect has poison on its wings.,[sound:inseto.ogg],
2699,inaugurar,"to inaugurate, start",o período 1905 - 06 inaugurou a explosão automóvel mundial que continua até ao presente,– The period of 1905–1906 inaugurated the worldwideautomobile explosion that continues to the present.,[sound:inaugurar.ogg],
